invoice_id,customer_id,invoice_amount,invoice_date,due_date,delay_days,payment_date,industry,region,past_avg_delay,total_outstanding,num_invoices,late_flag
INV00269,1051,65800,2023-02-24,2023-03-26,2,2023-03-28,Manufacturing,India,2,19539,9,1
INV00270,1032,95937,2023-01-14,2023-02-13,15,2023-02-28,Retail,India,14,45593,27,1
INV00271,1039,42548,2023-09-26,2023-10-26,5,2023-10-31,Retail,India,5,181094,44,1
INV00272,1038,73090,2023-12-06,2024-01-05,19,2024-01-24,SaaS,UK,11,103446,19,1
INV00273,1081,79200,2023-03-31,2023-04-30,2,2023-05-02,Manufacturing,Germany,1,130114,25,1
INV00274,1000,43367,2023-01-27,2023-02-26,11,2023-03-09,Healthcare,India,8,98671,32,1
INV00275,1010,90922,2023-03-30,2023-04-29,20,2023-05-19,Healthcare,US,13,130049,22,1
INV00276,1091,71382,2023-02-10,2023-03-12,18,2023-03-30,Retail,US,14,65765,29,1
INV00277,1056,27205,2023-10-31,2023-11-30,0,2023-11-30,Retail,UK,2,169123,28,0
INV00278,1088,26570,2023-09-25,2023-10-25,13,2023-11-07,Manufacturing,US,13,101782,44,1
INV00279,1049,31255,2023-05-18,2023-06-17,5,2023-06-22,Manufacturing,India,1,186802,13,1
INV00280,1022,22182,2023-01-06,2023-02-05,13,2023-02-18,Healthcare,Germany,10,98984,28,1
INV00281,1030,40373,2023-08-30,2023-09-29,10,2023-10-09,Manufacturing,Germany,5,181314,3,1
INV00282,1093,44019,2023-06-11,2023-07-11,4,2023-07-15,SaaS,India,3,38312,30,1
INV00283,1041,63619,2023-06-29,2023-07-29,11,2023-08-09,Retail,US,9,12586,11,1
INV00284,1098,17043,2023-10-24,2023-11-23,14,2023-12-07,Healthcare,UK,7,87833,2,1
INV00285,1006,46532,2023-01-06,2023-02-05,7,2023-02-12,Healthcare,Germany,3,130017,9,1
INV00286,1015,66936,2023-09-28,2023-10-28,17,2023-11-14,SaaS,India,9,89463,33,1
INV00287,1089,20239,2023-09-29,2023-10-29,9,2023-11-07,Manufacturing,India,2,197148,26,1
INV00288,1059,11416,2023-06-05,2023-07-05,15,2023-07-20,Manufacturing,US,14,198471,16,1
INV00289,1001,4412,2023-03-26,2023-04-25,9,2023-05-04,Retail,UK,4,115491,25,1
INV00290,1000,82976,2023-07-19,2023-08-18,8,2023-08-26,SaaS,UK,8,154203,1,1
INV00291,1047,25406,2023-01-10,2023-02-09,12,2023-02-21,Healthcare,US,8,20020,21,1
INV00292,1011,2875,2023-05-18,2023-06-17,18,2023-07-05,SaaS,India,10,103170,20,1
INV00293,1068,38066,2023-08-30,2023-09-29,7,2023-10-06,Healthcare,US,8,64523,5,1
INV00294,1036,6752,2023-07-20,2023-08-19,5,2023-08-24,SaaS,US,4,80043,17,1
INV00295,1031,87753,2023-06-05,2023-07-05,18,2023-07-23,Manufacturing,US,14,68477,40,1
INV00296,1008,79025,2023-10-02,2023-11-01,12,2023-11-13,Healthcare,India,6,98420,38,1
INV00297,1098,2353,2023-08-13,2023-09-12,15,2023-09-27,Retail,Germany,7,95334,1,1
INV00298,1018,27986,2023-03-09,2023-04-08,13,2023-04-21,SaaS,India,10,199173,13,1
INV00299,1047,87907,2023-07-03,2023-08-02,5,2023-08-07,Manufacturing,Germany,8,167854,18,1
INV00300,1079,15691,2023-07-14,2023-08-13,14,2023-08-27,Healthcare,Germany,6,115918,4,1
INV00301,1002,70847,2023-02-11,2023-03-13,13,2023-03-26,Manufacturing,US,13,34904,47,1
INV00302,1019,49075,2023-05-31,2023-06-30,1,2023-07-01,SaaS,UK,3,89073,14,1
INV00303,1023,11794,2023-03-25,2023-04-24,3,2023-04-27,Retail,US,5,171575,48,1
INV00304,1053,69470,2023-05-14,2023-06-13,11,2023-06-24,Retail,India,2,87644,5,1
INV00305,1032,17406,2023-11-05,2023-12-05,17,2023-12-22,SaaS,UK,14,127507,33,1
INV00306,1023,76930,2023-12-20,2024-01-19,13,2024-02-01,Healthcare,UK,5,189272,26,1
INV00307,1074,27872,2023-10-25,2023-11-24,20,2023-12-14,Manufacturing,India,12,67927,4,1
INV00308,1071,42708,2023-01-30,2023-03-01,5,2023-03-06,Manufacturing,India,6,57050,30,1
INV00309,1035,21800,2023-01-09,2023-02-08,6,2023-02-14,Healthcare,US,7,39232,17,1
INV00310,1037,44397,2023-06-19,2023-07-19,8,2023-07-27,SaaS,India,6,85656,28,1
INV00311,1083,38909,2023-10-17,2023-11-16,16,2023-12-02,Manufacturing,Germany,14,69021,6,1
INV00312,1098,22352,2023-06-17,2023-07-17,4,2023-07-21,Manufacturing,Germany,7,47914,27,1
INV00313,1088,94848,2023-12-10,2024-01-09,10,2024-01-19,SaaS,UK,13,68856,36,1
INV00314,1098,16438,2023-05-25,2023-06-24,14,2023-07-08,Manufacturing,US,7,116290,7,1
INV00315,1024,89921,2023-08-16,2023-09-15,6,2023-09-21,Healthcare,US,4,51798,1,1
INV00316,1092,45999,2023-11-02,2023-12-02,14,2023-12-16,Healthcare,UK,11,184858,10,1
INV00317,1017,19482,2023-03-17,2023-04-16,16,2023-05-02,SaaS,India,11,43382,13,1
INV00318,1081,33471,2023-08-11,2023-09-10,1,2023-09-11,SaaS,US,1,28473,41,1
INV00319,1065,48279,2023-06-26,2023-07-26,13,2023-08-08,Healthcare,UK,7,168993,32,1
INV00320,1053,55213,2023-07-08,2023-08-07,4,2023-08-11,SaaS,UK,2,126451,14,1
INV00321,1034,14026,2023-10-29,2023-11-28,16,2023-12-14,Healthcare,Germany,8,166067,33,1
INV00322,1079,86184,2023-02-15,2023-03-17,5,2023-03-22,Healthcare,UK,6,156522,30,1
INV00323,1060,6435,2023-01-17,2023-02-16,22,2023-03-10,Healthcare,India,13,185374,9,1
INV00324,1040,9493,2023-03-07,2023-04-06,22,2023-04-28,Manufacturing,India,13,20765,6,1
INV00325,1099,73227,2023-12-26,2024-01-25,15,2024-02-09,SaaS,India,8,97334,10,1
INV00326,1032,60321,2023-09-18,2023-10-18,14,2023-11-01,Manufacturing,India,14,71314,11,1
INV00327,1067,3763,2023-05-03,2023-06-02,14,2023-06-16,SaaS,UK,9,182462,39,1
INV00328,1032,21389,2023-08-19,2023-09-18,11,2023-09-29,Retail,US,14,156705,20,1
INV00329,1013,32498,2023-05-05,2023-06-04,14,2023-06-18,Manufacturing,UK,13,58120,25,1
INV00330,1020,64755,2023-04-22,2023-05-22,14,2023-06-05,Manufacturing,US,7,45435,12,1
INV00331,1047,36825,2023-09-29,2023-10-29,11,2023-11-09,Manufacturing,US,8,84843,22,1
INV00332,1019,17934,2023-03-22,2023-04-21,2,2023-04-23,Retail,US,3,107900,12,1
INV00333,1007,6574,2023-09-03,2023-10-03,0,2023-10-03,SaaS,Germany,2,12357,14,0
INV00334,1006,39179,2023-12-13,2024-01-12,12,2024-01-24,Retail,India,3,73089,42,1
INV00335,1066,2587,2023-11-24,2023-12-24,14,2024-01-07,SaaS,Germany,7,33820,48,1
INV00336,1016,43782,2023-08-03,2023-09-02,1,2023-09-03,SaaS,UK,3,25487,36,1
INV00337,1032,55412,2023-12-18,2024-01-17,11,2024-01-28,SaaS,Germany,14,84507,14,1
INV00338,1047,61561,2023-08-23,2023-09-22,9,2023-10-01,SaaS,US,8,27188,2,1
INV00339,1075,78224,2023-03-23,2023-04-22,16,2023-05-08,SaaS,UK,7,83416,2,1
INV00340,1058,5409,2023-10-21,2023-11-20,5,2023-11-25,Retail,India,6,36310,43,1
INV00341,1085,72319,2023-11-06,2023-12-06,17,2023-12-23,Manufacturing,US,10,140636,43,1
INV00342,1021,27751,2023-03-17,2023-04-16,8,2023-04-24,Retail,India,0,99658,6,1
INV00343,1029,39174,2023-01-15,2023-02-14,9,2023-02-23,Manufacturing,Germany,6,25062,25,1
INV00344,1037,57572,2023-08-08,2023-09-07,3,2023-09-10,Manufacturing,India,6,84671,3,1
INV00345,1050,62416,2023-08-18,2023-09-17,14,2023-10-01,Healthcare,UK,9,148487,23,1
INV00346,1053,13041,2023-09-22,2023-10-22,0,2023-10-22,Manufacturing,US,2,74241,9,0
INV00347,1007,24227,2023-09-21,2023-10-21,6,2023-10-27,Retail,India,2,14044,31,1
INV00348,1026,36201,2023-04-20,2023-05-20,19,2023-06-08,Healthcare,Germany,13,173022,28,1
INV00349,1026,37069,2023-11-03,2023-12-03,13,2023-12-16,SaaS,UK,13,156421,25,1
INV00350,1097,83190,2023-07-19,2023-08-18,16,2023-09-03,SaaS,US,14,174040,35,1
INV00351,1020,27370,2023-08-14,2023-09-13,12,2023-09-25,Manufacturing,Germany,7,158789,1,1
INV00352,1029,96018,2023-07-04,2023-08-03,9,2023-08-12,SaaS,US,6,67263,2,1
INV00353,1096,12586,2023-01-31,2023-03-02,10,2023-03-12,SaaS,India,6,61917,15,1
INV00354,1027,51231,2023-04-12,2023-05-12,9,2023-05-21,Healthcare,Germany,6,174443,43,1
INV00355,1063,6322,2023-09-16,2023-10-16,3,2023-10-19,Retail,Germany,5,13647,40,1
INV00356,1096,66294,2023-04-09,2023-05-09,11,2023-05-20,SaaS,India,6,150262,16,1
INV00357,1068,80468,2023-12-05,2024-01-04,5,2024-01-09,SaaS,Germany,8,110479,23,1
INV00358,1060,30299,2023-10-26,2023-11-25,11,2023-12-06,Retail,Germany,13,103533,49,1
INV00359,1047,91715,2023-10-12,2023-11-11,7,2023-11-18,Healthcare,Germany,8,28191,35,1
INV00360,1018,71793,2023-09-23,2023-10-23,9,2023-11-01,Healthcare,India,10,133526,8,1
INV00361,1003,47501,2023-05-20,2023-06-19,11,2023-06-30,SaaS,India,5,103259,7,1
INV00362,1034,58134,2023-10-29,2023-11-28,8,2023-12-06,Manufacturing,US,8,125282,21,1
INV00363,1063,10777,2023-10-13,2023-11-12,6,2023-11-18,Retail,India,5,173859,35,1
INV00364,1048,12249,2023-12-16,2024-01-15,14,2024-01-29,Healthcare,Germany,12,106781,39,1
INV00365,1016,22390,2023-08-04,2023-09-03,0,2023-09-03,SaaS,India,3,188582,37,0
INV00366,1043,21369,2023-02-01,2023-03-03,9,2023-03-12,Healthcare,Germany,0,85840,33,1
INV00367,1091,13881,2023-10-30,2023-11-29,18,2023-12-17,SaaS,Germany,14,113286,37,1
INV00368,1029,10587,2023-03-29,2023-04-28,8,2023-05-06,Retail,Germany,6,66885,35,1
INV00369,1092,94800,2023-03-04,2023-04-03,17,2023-04-20,Manufacturing,India,11,170206,18,1
INV00370,1045,75327,2023-10-06,2023-11-05,19,2023-11-24,Retail,Germany,14,160972,19,1
INV00371,1005,88911,2023-03-15,2023-04-14,6,2023-04-20,Healthcare,US,5,70702,10,1
INV00372,1098,89147,2023-11-02,2023-12-02,10,2023-12-12,Healthcare,UK,7,62924,4,1
INV00373,1036,8833,2023-05-04,2023-06-03,11,2023-06-14,Healthcare,UK,4,174535,30,1
INV00374,1023,48013,2023-09-26,2023-10-26,5,2023-10-31,Manufacturing,US,5,129679,45,1
INV00375,1092,64620,2023-10-12,2023-11-11,13,2023-11-24,Retail,UK,11,49587,33,1
INV00376,1045,16754,2023-05-01,2023-05-31,16,2023-06-16,SaaS,US,14,65197,4,1
INV00377,1052,79113,2023-12-12,2024-01-11,13,2024-01-24,Retail,India,4,193276,9,1
INV00378,1094,97631,2023-07-31,2023-08-30,9,2023-09-08,Retail,UK,9,161820,17,1
INV00379,1098,87784,2023-05-28,2023-06-27,9,2023-07-06,Manufacturing,US,7,177803,43,1
INV00380,1059,36282,2023-03-19,2023-04-18,18,2023-05-06,Retail,US,14,71463,39,1
INV00381,1096,37737,2023-12-31,2024-01-30,13,2024-02-12,Healthcare,Germany,6,81636,24,1
INV00382,1062,98427,2023-01-14,2023-02-13,7,2023-02-20,Manufacturing,India,6,83779,39,1
INV00383,1084,25124,2023-05-16,2023-06-15,1,2023-06-16,Healthcare,US,3,166850,13,1
INV00384,1031,71102,2023-10-31,2023-11-30,19,2023-12-19,Healthcare,UK,14,177637,26,1
INV00385,1086,3196,2023-10-07,2023-11-06,19,2023-11-25,Retail,Germany,12,123788,19,1
INV00386,1032,62527,2023-03-20,2023-04-19,14,2023-05-03,SaaS,Germany,14,58246,17,1
INV00387,1066,97651,2023-08-31,2023-09-30,7,2023-10-07,Retail,Germany,7,183258,30,1
INV00388,1017,86395,2023-07-12,2023-08-11,18,2023-08-29,SaaS,India,11,126671,26,1
INV00389,1024,12345,2023-08-30,2023-09-29,7,2023-10-06,Manufacturing,US,4,135430,13,1
INV00390,1094,35077,2023-02-20,2023-03-22,15,2023-04-06,Manufacturing,India,9,183724,49,1
INV00391,1053,67400,2023-08-20,2023-09-19,8,2023-09-27,Manufacturing,US,2,51558,18,1
INV00392,1057,13055,2023-09-16,2023-10-16,3,2023-10-19,Healthcare,Germany,1,36244,21,1
INV00393,1066,86283,2023-08-06,2023-09-05,7,2023-09-12,Healthcare,UK,7,161649,34,1
INV00394,1045,45484,2023-07-25,2023-08-24,16,2023-09-09,Manufacturing,UK,14,34386,47,1
INV00395,1023,78514,2023-11-10,2023-12-10,4,2023-12-14,Retail,India,5,199739,9,1
INV00396,1031,91135,2023-11-07,2023-12-07,17,2023-12-24,Healthcare,Germany,14,27312,30,1
INV00397,1046,36771,2023-04-30,2023-05-30,13,2023-06-12,Healthcare,US,11,112983,29,1
INV00398,1085,58654,2023-03-21,2023-04-20,9,2023-04-29,Retail,India,10,13718,29,1
INV00399,1022,47540,2023-02-11,2023-03-13,7,2023-03-20,Healthcare,Germany,10,70536,46,1
INV00400,1065,84151,2023-01-21,2023-02-20,15,2023-03-07,Retail,India,7,111766,19,1
INV00401,1026,30377,2023-01-10,2023-02-09,19,2023-02-28,SaaS,UK,13,153527,8,1
INV00402,1001,96567,2023-11-09,2023-12-09,5,2023-12-14,Retail,Germany,4,52078,44,1
INV00403,1089,50573,2023-06-02,2023-07-02,8,2023-07-10,SaaS,India,2,20542,17,1
INV00404,1016,43733,2023-11-08,2023-12-08,1,2023-12-09,Healthcare,US,3,122575,12,1
INV00405,1032,12760,2023-10-21,2023-11-20,17,2023-12-07,SaaS,UK,14,126204,15,1
INV00406,1008,26762,2023-03-27,2023-04-26,15,2023-05-11,Retail,US,6,134562,5,1
INV00407,1042,51986,2023-04-23,2023-05-23,15,2023-06-07,SaaS,India,12,147842,34,1
INV00408,1047,35332,2023-07-08,2023-08-07,8,2023-08-15,Manufacturing,Germany,8,127593,3,1
INV00409,1038,41100,2023-04-22,2023-05-22,13,2023-06-04,Retail,UK,11,105299,5,1
INV00410,1092,5944,2023-06-24,2023-07-24,8,2023-08-01,Retail,US,11,139649,34,1
INV00411,1041,49825,2023-11-06,2023-12-06,7,2023-12-13,SaaS,US,9,118211,9,1
INV00412,1025,14877,2023-10-29,2023-11-28,11,2023-12-09,Healthcare,Germany,9,125897,24,1
INV00413,1098,30990,2023-01-04,2023-02-03,5,2023-02-08,Healthcare,India,7,170549,5,1
INV00414,1049,56283,2023-08-10,2023-09-09,9,2023-09-18,Retail,US,1,19322,27,1
INV00415,1024,4258,2023-08-09,2023-09-08,12,2023-09-20,Retail,India,4,174957,49,1
INV00416,1023,32629,2023-06-20,2023-07-20,12,2023-08-01,SaaS,India,5,62813,20,1
INV00417,1012,38579,2023-11-14,2023-12-14,3,2023-12-17,Retail,India,3,56442,47,1
INV00418,1059,23958,2023-08-01,2023-08-31,14,2023-09-14,Retail,Germany,14,144600,45,1
INV00419,1006,40465,2023-09-10,2023-10-10,9,2023-10-19,Healthcare,India,3,153211,41,1
INV00420,1056,86853,2023-05-04,2023-06-03,7,2023-06-10,Retail,UK,2,114097,2,1
INV00421,1035,16775,2023-05-08,2023-06-07,13,2023-06-20,SaaS,Germany,7,80447,23,1
INV00422,1044,77575,2023-08-01,2023-08-31,17,2023-09-17,Retail,US,14,12212,34,1
INV00423,1019,95633,2023-04-22,2023-05-22,6,2023-05-28,Retail,Germany,3,39867,29,1
INV00424,1064,35207,2023-03-26,2023-04-25,11,2023-05-06,Retail,US,3,69662,43,1
INV00425,1007,23553,2023-01-04,2023-02-03,9,2023-02-12,Manufacturing,UK,2,103716,35,1
INV00426,1015,54632,2023-03-06,2023-04-05,6,2023-04-11,Retail,India,9,52672,30,1
INV00427,1013,1055,2023-11-14,2023-12-14,20,2024-01-03,SaaS,India,13,86682,3,1
INV00428,1075,89697,2023-12-12,2024-01-11,8,2024-01-19,Healthcare,India,7,65624,10,1
INV00429,1086,33873,2023-04-30,2023-05-30,11,2023-06-10,Healthcare,India,12,139065,34,1
INV00430,1014,81720,2023-08-31,2023-09-30,8,2023-10-08,Manufacturing,Germany,9,16654,1,1
INV00431,1091,67205,2023-05-17,2023-06-16,16,2023-07-02,SaaS,UK,14,5246,6,1
INV00432,1097,79199,2023-09-04,2023-10-04,14,2023-10-18,Healthcare,US,14,61714,6,1
INV00433,1065,26318,2023-02-14,2023-03-16,11,2023-03-27,Healthcare,Germany,7,49738,43,1
INV00434,1031,34734,2023-05-26,2023-06-25,14,2023-07-09,Retail,India,14,175817,16,1
INV00435,1086,83227,2023-06-25,2023-07-25,16,2023-08-10,Retail,India,12,192730,1,1
INV00436,1062,19522,2023-02-11,2023-03-13,14,2023-03-27,Retail,India,6,61247,5,1
INV00437,1085,12656,2023-10-24,2023-11-23,18,2023-12-11,Manufacturing,US,10,151250,25,1
INV00438,1050,16893,2023-03-30,2023-04-29,9,2023-05-08,Retail,US,9,123055,27,1
INV00439,1024,17493,2023-08-06,2023-09-05,3,2023-09-08,SaaS,Germany,4,33906,42,1
INV00440,1057,4632,2023-08-16,2023-09-15,2,2023-09-17,Manufacturing,UK,1,138761,38,1
INV00441,1062,96872,2023-10-25,2023-11-24,14,2023-12-08,Healthcare,US,6,169427,43,1
INV00442,1061,89648,2023-10-18,2023-11-17,12,2023-11-29,Healthcare,Germany,3,72004,26,1
INV00443,1021,62779,2023-03-08,2023-04-07,1,2023-04-08,SaaS,US,0,70768,16,1
INV00444,1057,39452,2023-09-08,2023-10-08,7,2023-10-15,SaaS,Germany,1,175725,45,1
INV00445,1057,14266,2023-02-10,2023-03-12,7,2023-03-19,Healthcare,India,1,127699,44,1
INV00446,1085,62607,2023-04-09,2023-05-09,7,2023-05-16,SaaS,US,10,133881,26,1
INV00447,1048,17940,2023-11-02,2023-12-02,16,2023-12-18,SaaS,India,12,150304,45,1
INV00448,1051,25003,2023-12-26,2024-01-25,6,2024-01-31,SaaS,UK,2,94060,37,1
INV00449,1041,99408,2023-12-08,2024-01-07,13,2024-01-20,Retail,India,9,105190,28,1
INV00450,1069,35815,2023-03-20,2023-04-19,13,2023-05-02,Healthcare,UK,7,21693,28,1
INV00451,1014,31869,2023-10-28,2023-11-27,9,2023-12-06,SaaS,US,9,161591,30,1
INV00452,1053,50297,2023-07-18,2023-08-17,11,2023-08-28,SaaS,UK,2,96019,13,1
INV00453,1059,61107,2023-05-27,2023-06-26,19,2023-07-15,Retail,India,14,179557,25,1
INV00454,1096,83793,2023-04-16,2023-05-16,12,2023-05-28,Healthcare,US,6,72136,45,1
INV00455,1007,17682,2023-07-12,2023-08-11,1,2023-08-12,Manufacturing,Germany,2,123002,19,1
INV00456,1052,20622,2023-05-02,2023-06-01,7,2023-06-08,Healthcare,US,4,34027,13,1
INV00457,1059,31408,2023-03-18,2023-04-17,16,2023-05-03,Healthcare,Germany,14,69307,11,1
INV00458,1004,9837,2023-11-08,2023-12-08,6,2023-12-14,Healthcare,India,1,173770,48,1
INV00459,1067,65210,2023-04-22,2023-05-22,17,2023-06-08,Retail,US,9,10729,23,1
INV00460,1005,16407,2023-12-15,2024-01-14,14,2024-01-28,Healthcare,Germany,5,62143,14,1
INV00461,1095,30309,2023-10-24,2023-11-23,13,2023-12-06,Manufacturing,India,13,50932,10,1
INV00462,1093,72918,2023-06-19,2023-07-19,3,2023-07-22,SaaS,UK,3,151138,34,1
INV00463,1046,94190,2023-01-06,2023-02-05,13,2023-02-18,Healthcare,Germany,11,121529,40,1
INV00464,1098,19895,2023-07-16,2023-08-15,11,2023-08-26,Retail,UK,7,154092,23,1
INV00465,1054,87912,2023-04-08,2023-05-08,0,2023-05-08,Healthcare,US,1,121363,40,0
INV00466,1039,1370,2023-11-25,2023-12-25,12,2024-01-06,Healthcare,Germany,5,198248,21,1
INV00467,1051,1486,2023-08-18,2023-09-17,6,2023-09-23,Manufacturing,India,2,72326,20,1
INV00468,1015,24762,2023-06-17,2023-07-17,13,2023-07-30,Manufacturing,India,9,115016,32,1
INV00469,1012,27613,2023-10-24,2023-11-23,6,2023-11-29,Retail,UK,3,175807,14,1
INV00470,1029,4196,2023-09-22,2023-10-22,9,2023-10-31,Retail,India,6,185379,24,1
INV00471,1018,95937,2023-01-08,2023-02-07,11,2023-02-18,Retail,US,10,159370,46,1
INV00472,1016,77349,2023-06-21,2023-07-21,1,2023-07-22,Retail,US,3,46893,18,1
INV00473,1062,65839,2023-12-26,2024-01-25,14,2024-02-08,Retail,UK,6,129213,47,1
INV00474,1018,42916,2023-07-14,2023-08-13,8,2023-08-21,SaaS,Germany,10,107647,30,1
INV00475,1091,9572,2023-09-26,2023-10-26,23,2023-11-18,SaaS,India,14,47411,28,1
INV00476,1057,29225,2023-01-19,2023-02-18,9,2023-02-27,Retail,US,1,190387,48,1
INV00477,1054,46853,2023-12-20,2024-01-19,7,2024-01-26,Retail,Germany,1,157004,14,1
INV00478,1089,50390,2023-12-18,2024-01-17,10,2024-01-27,SaaS,US,2,174078,42,1
INV00479,1089,33275,2023-02-18,2023-03-20,6,2023-03-26,Manufacturing,US,2,192740,21,1
INV00480,1061,73379,2023-12-22,2024-01-21,10,2024-01-31,SaaS,Germany,3,83732,34,1
INV00481,1022,2105,2023-12-04,2024-01-03,12,2024-01-15,Retail,Germany,10,137011,5,1
INV00482,1008,60896,2023-06-07,2023-07-07,10,2023-07-17,Manufacturing,India,6,147723,31,1
INV00483,1011,44209,2023-03-07,2023-04-06,9,2023-04-15,Retail,UK,10,14285,3,1
INV00484,1000,98175,2023-12-13,2024-01-12,5,2024-01-17,Healthcare,UK,8,77626,23,1
INV00485,1057,43487,2023-02-28,2023-03-30,10,2023-04-09,Manufacturing,US,1,189165,39,1
INV00486,1000,19051,2023-11-05,2023-12-05,10,2023-12-15,Retail,UK,8,32077,44,1
INV00487,1033,95244,2023-11-04,2023-12-04,-1,2023-12-03,SaaS,US,1,183906,30,0
INV00488,1095,78400,2023-12-03,2024-01-02,21,2024-01-23,Retail,Germany,13,186685,42,1
INV00489,1047,67961,2023-06-08,2023-07-08,13,2023-07-21,SaaS,US,8,64757,43,1
INV00490,1088,61156,2023-09-28,2023-10-28,14,2023-11-11,Manufacturing,India,13,49733,30,1
INV00491,1000,58175,2023-05-01,2023-05-31,9,2023-06-09,SaaS,US,8,160391,49,1
INV00492,1015,7849,2023-09-11,2023-10-11,18,2023-10-29,Manufacturing,US,9,30786,36,1
INV00493,1060,19976,2023-09-18,2023-10-18,19,2023-11-06,Retail,India,13,155754,38,1
INV00494,1063,57866,2023-05-15,2023-06-14,9,2023-06-23,SaaS,India,5,11275,7,1
INV00495,1062,48078,2023-10-01,2023-10-31,8,2023-11-08,Manufacturing,UK,6,197666,5,1
INV00496,1068,32113,2023-02-25,2023-03-27,7,2023-04-03,Manufacturing,Germany,8,48791,6,1
INV00497,1021,16401,2023-11-27,2023-12-27,5,2024-01-01,Manufacturing,Germany,0,75353,49,1
INV00498,1092,13884,2023-04-06,2023-05-06,17,2023-05-23,Healthcare,India,11,156558,14,1
INV00499,1066,85360,2023-04-24,2023-05-24,7,2023-05-31,Manufacturing,Germany,7,148882,11,1
INV00500,1075,38563,2023-12-23,2024-01-22,13,2024-02-04,Retail,US,7,109135,37,1
INV00501,1025,35414,2023-01-28,2023-02-27,9,2023-03-08,Retail,Germany,9,54402,2,1
INV00502,1015,17142,2023-11-02,2023-12-02,17,2023-12-19,Retail,India,9,151099,31,1
INV00503,1050,72492,2023-01-02,2023-02-01,18,2023-02-19,Manufacturing,Germany,9,166407,46,1
INV00504,1085,80464,2023-07-31,2023-08-30,8,2023-09-07,Retail,India,10,81868,27,1
INV00505,1056,76257,2023-03-09,2023-04-08,1,2023-04-09,Manufacturing,UK,2,166656,16,1
INV00506,1028,77693,2023-05-08,2023-06-07,8,2023-06-15,Manufacturing,India,8,47245,2,1
INV00507,1077,36135,2023-11-29,2023-12-29,3,2024-01-01,Manufacturing,US,0,20077,49,1
INV00508,1091,73232,2023-01-24,2023-02-23,23,2023-03-18,Healthcare,US,14,113283,26,1
INV00509,1068,28862,2023-09-10,2023-10-10,7,2023-10-17,SaaS,US,8,153924,16,1
INV00510,1046,6190,2023-08-18,2023-09-17,15,2023-10-02,Retail,India,11,123721,9,1
INV00511,1093,71199,2023-06-25,2023-07-25,7,2023-08-01,Healthcare,India,3,55654,9,1
INV00512,1061,5331,2023-08-09,2023-09-08,9,2023-09-17,Retail,US,3,66663,5,1
INV00513,1068,53186,2023-02-05,2023-03-07,15,2023-03-22,Healthcare,Germany,8,11600,36,1
INV00514,1075,45648,2023-01-02,2023-02-01,5,2023-02-06,SaaS,India,7,180469,7,1
INV00515,1015,29549,2023-12-27,2024-01-26,9,2024-02-04,SaaS,Germany,9,75580,32,1
INV00516,1089,82782,2023-10-01,2023-10-31,6,2023-11-06,SaaS,UK,2,21411,29,1
INV00517,1089,26761,2023-06-26,2023-07-26,-1,2023-07-25,SaaS,UK,2,69364,37,0
INV00518,1047,4262,2023-09-21,2023-10-21,5,2023-10-26,Manufacturing,UK,8,46860,3,1
INV00519,1084,52259,2023-07-05,2023-08-04,3,2023-08-07,Retail,UK,3,177880,30,1
INV00520,1038,73572,2023-01-15,2023-02-14,18,2023-03-04,Retail,US,11,70636,40,1
INV00521,1099,54472,2023-10-06,2023-11-05,6,2023-11-11,Retail,India,8,195521,31,1
INV00522,1032,88858,2023-07-13,2023-08-12,11,2023-08-23,Manufacturing,UK,14,20383,48,1
INV00523,1093,85667,2023-07-17,2023-08-16,7,2023-08-23,Retail,US,3,61546,27,1
INV00524,1022,5677,2023-12-15,2024-01-14,8,2024-01-22,SaaS,UK,10,172080,6,1
INV00525,1009,74508,2023-11-01,2023-12-01,3,2023-12-04,Retail,India,3,184688,29,1
INV00526,1068,81865,2023-03-05,2023-04-04,7,2023-04-11,Retail,UK,8,147581,9,1
INV00527,1099,51617,2023-10-17,2023-11-16,6,2023-11-22,Healthcare,UK,8,182987,20,1
INV00528,1033,87029,2023-01-18,2023-02-17,5,2023-02-22,Manufacturing,Germany,1,168838,11,1
INV00529,1051,19595,2023-03-05,2023-04-04,1,2023-04-05,SaaS,Germany,2,135771,19,1
INV00530,1094,88459,2023-12-28,2024-01-27,14,2024-02-10,SaaS,Germany,9,134386,39,1
INV00531,1009,61148,2023-11-26,2023-12-26,9,2024-01-04,SaaS,Germany,3,39221,10,1
INV00532,1018,47926,2023-12-24,2024-01-23,11,2024-02-03,Retail,UK,10,187025,5,1
